ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,cashflow_period_semantics,ttm_cashflow_status,revenue,revenue_cagr,revenue_volatility,gross_margin,current_operating_margin,reported_operating_income,one_off_items_latest,normalized_operating_margin,normalized_operating_income,normalized_nopat,normalized_fcf,normalized_fcf_per_share,margin_volatility,tax_rate,roic,incremental_roic,net_debt,total_debt,interest_expense_known,interest_coverage,net_debt_to_ebitda,sbc_intensity,margin_mad_z,ocf_margin_mad_z,one_off_suspected,dividends_paid,buybacks,net_share_change_cagr,ocf_to_net_income,shares_diluted,sec_status,sec_max_divergence,sec_confidence_penalty,model_family,analyst_growth,analyst_dispersion,has_estimates,risk_free,wacc,cost_of_debt_after_tax,roic_minus_wacc,filing_age_days,data_confidence,share_count_alignment,statement_shares_diluted_raw
GNRC,Generac Holdings Inc.,NYSE,common_stock,False,2010-02-11,Industrials,Industrial - Machinery,US,58868680.99946266,1.91,16433192301.149998,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,279.15,2026-06-18,16433192301.0,216292569.88121212,True,8,2025,ttm,2026-05-05,discrete,ok,4326391000.0,0.11030592847427156,0.18431135977399998,0.38137722642266964,0.07462201174142605,322844000.0,0.0,0.1468885095320479,635497125.6428663,498107241.331317,388890710.8519077,6.565424095197575,0.043557535100733596,0.21619277061649367,0.06778591412929326,-1.435172989305175,1058347001.0,1323877000.0,True,4.681408871423807,2.006299384658548,0.011866299751469835,-1.2907590711304724,-0.3771979225825444,False,293000.0,50463000.0,-0.028904621280608445,2.568676787024408,59233144.0,unchecked,,0.0,general_dcf,0.14985248830330145,0.012195121864454058,True,0.0446,0.13313768152588498,0.046714910871256975,-0.06535176739659172,44,1.0,,
BR,"Broadridge Financial Solutions, Inc.",NYSE,common_stock,False,2007-03-22,Technology,Information Technology Services,US,115658296.99854651,0.888,15914581667.199999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,137.6,2026-06-18,15914581667.0,224926203.7160606,True,8,2025,ttm,2026-04-30,discrete,ok,7322300000.0,0.0685924193098515,0.04063231367957985,0.3131393141499256,0.17143520478538163,1255300000.0,0.0,0.14387942785845714,1053528334.6079807,836053183.5487306,815635652.4579357,6.971244892802869,0.012636197980302195,0.20642553590186344,0.16823569567196237,,3102500000.0,3407300000.0,True,11.138420585625555,1.9448971915747242,0.010850187496157866,1.9998771478533652,2.030313187423681,False,433800000.0,485800000.0,-0.004237338963661075,1.3952352590827874,117000000.0,unchecked,,0.0,general_dcf,0.0796036774277733,0.006738544474574951,True,0.0446,0.08164592834868675,0.047297038060248944,0.08658976732327561,49,1.0,,
CF,"CF Industries Holdings, Inc.",NYSE,common_stock,False,2005-08-11,Basic Materials,Agricultural Inputs,US,153629000.0,0.382,15813032970.000002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,102.93,2026-06-18,15813032970.000002,429411839.1330303,True,8,2025,ttm,2026-05-07,discrete,ok,7407000000.0,0.0693970500262917,0.369349644758769,0.4040772242473336,0.35682462535439446,2643000000.0,0.0,0.31057439237664275,2300424524.3337927,1879684602.2170846,1989800691.899364,12.878968879607534,0.10944250869624048,0.18289664262667124,0.31208152796787686,0.12291746992958627,1578000000.0,3620000000.0,True,16.8343949044586,0.4447576099210823,0.006064690026954178,0.41755677345381026,-0.09270719933340157,False,318000000.0,0.0,-0.08877789063171027,1.8645320197044335,154500000.0,unchecked,,0.0,general_dcf,0.2291261889665035,0.30000000002331695,True,0.0446,0.06570661307698128,0.04869936009945039,0.24637491489089558,42,1.0,,
BBY,"Best Buy Co., Inc.",NYSE,common_stock,False,1985-04-18,Consumer Cyclical,Specialty Retail,US,210767000.0,1.33,15750617910.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,74.73,2026-06-18,15750617910.0,299845555.14666665,True,8,2026,ttm,2026-06-05,discrete,ok,41860000000.0,-0.004005800635851875,0.0688135511098592,0.22503583373148592,0.03397037744863832,1422000000.0,0.0,0.04287632678200361,1794803039.094671,1380352616.1607895,1347089207.9234993,6.375244713315189,0.00748294682850256,0.23091693846414332,0.20029965448790993,-0.924970503328091,2377000000.0,4126000000.0,True,19.75,1.0630590339892665,0.0033370155573966675,-0.890594933336529,0.1435372883620263,False,801000000.0,173000000.0,-0.02173620837992507,1.8353601496725913,211300000.0,unchecked,,0.0,general_dcf,0.012027617074898522,0.014118210088283746,True,0.0446,0.09755274094465188,0.04583735046753706,0.10274691354325804,13,1.0,,
TXT,Textron Inc.,NYSE,common_stock,False,1947-12-22,Industrials,Aerospace & Defense,US,173889000.0,0.907,15557848830.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,89.47,2026-06-18,15557848830.0,125621631.87,True,8,2025,annual,2026-02-11,annual,annual_anchor,14799000000.0,0.008248732569438255,0.07243458258784338,0.16906547739712144,0.08439759443205622,1249000000.0,0.0,0.07336775937487461,1085769470.9887693,934223506.6197445,870689597.4594455,4.830241084775408,0.025415628960854395,0.1395747149079607,0.10606703326884692,0.25759232874061827,2257000000.0,4282000000.0,True,12.876288659793815,1.376219512195122,0.0,1.336254206979469,-0.1349691160088956,False,19000000.0,1077000000.0,-0.05701769422892122,1.3767643865363735,180258000.0,unchecked,,0.0,general_dcf,0.06696956336027293,0.009485094806513475,True,0.0446,0.08160421200528074,0.051281346991485545,0.02446282126356618,127,0.85,,
BALL,Ball Corporation,NYSE,common_stock,False,1972-07-13,Consumer Cyclical,Packaging & Containers,US,266246511.00138602,1.014,15367748614.92,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,57.72,2026-06-18,15367748615.0,153394262.3290909,True,8,2025,ttm,2026-05-05,discrete,ok,13644000000.0,0.017786620061432057,0.11928555987218101,0.15691879214306656,0.09168865435356201,1251000000.0,0.0,0.08794729929249331,1199952951.5467787,968216005.8776917,555979117.6268333,2.079118352000603,0.01354303199429687,0.19312169312169314,0.07962489247493586,,7077000000.0,7807000000.0,True,3.8850931677018634,3.7603613177470776,0.0,0.27278483096928297,-1.3674161551806396,False,217000000.0,767000000.0,-0.0580970780100033,1.3837719298245614,267411000.0,unchecked,,0.0,general_dcf,0.1193956947064787,0.10986703987725874,True,0.0446,0.0861915340127063,0.06826190476190477,-0.006566641537770437,44,1.0,,
DECK,Deckers Outdoor Corporation,NYSE,common_stock,False,1993-10-15,Consumer Cyclical,Apparel - Footwear & Accessories,US,138881000.0,1.146,15153305910.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,109.11,2026-06-18,15153305910.0,213717470.95181817,True,8,2026,ttm,2026-05-22,discrete,ok,5467095000.0,0.15243133665375241,0.056956383300160646,0.5731259471437756,0.23004941381117394,1257702000.0,0.0,0.18901089246657682,1033340505.1495597,802364010.775747,931699995.5921329,6.584359200521074,0.02780289268721685,0.22352408835496348,1.0092935769104932,10.520224177237193,-1532055000.0,375194000.0,True,335.8349799732977,-1.1484377459644957,0.008219898369165564,1.019300284425206,0.35230995024772604,False,0.0,1074863000.0,-0.04035792293318252,1.1541729040271622,141502000.0,unchecked,,0.0,general_dcf,0.09363052301751185,0.011049723812776507,True,0.0446,0.1005560804861638,0.04627796433404417,0.9087374964243293,27,1.0,,
GPC,Genuine Parts Company,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,Specialty Retail,US,139122108.9972401,0.679,15122573248.300001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,108.7,2026-06-18,15122573247.999998,194501352.93060607,True,8,2025,ttm,2026-04-21,discrete,ok,24699012000.0,0.053860976464620514,0.0710592815180315,0.3617101364216512,0.04418528967879363,1091333000.0,0.0,0.061460954263392015,1518024846.8829706,1143009732.3302255,1071807897.9308628,7.765035846778692,0.007756203905049468,0.2470414863912015,0.07687457478450052,0.00652465213536238,6213793000.0,6713816000.0,True,6.41044272011184,3.7774988768648754,0.002010152945203075,-1.7275664584598387,-2.1911096808891304,False,571233000.0,0.0,-0.010155099630790865,1.3840108574942815,138030000.0,unchecked,,0.0,general_dcf,0.04693935773414437,0.017343318897551436,True,0.0446,0.06819669299312249,0.04487632741108439,0.008677881791378031,58,1.0,,
MAS,Masco Corporation,NYSE,common_stock,False,1980-03-17,Consumer Cyclical,"Furnishings, Fixtures & Appliances",US,201734436.99919334,1.313,15005007424.06,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,74.38,2026-06-18,15005007424.0,193687130.05575758,True,8,2025,ttm,2026-04-22,discrete,ok,7679000000.0,0.018441922577974612,0.07454092639234282,0.3540825628337023,0.16786039848938664,1289000000.0,0.0,0.16795059838708515,1289692645.014427,975192528.4210328,884567392.083052,4.360543479028747,0.00811682595383252,0.24385664119986983,0.3647712535529071,-0.24970968064271476,2914000000.0,3302000000.0,True,12.762376237623762,2.0236111111111112,0.0,-0.009019989769851189,0.41532452453511487,False,260000000.0,643000000.0,-0.043758825476734486,1.3077858880778588,202857143.0,unchecked,,0.0,general_dcf,0.024109100119060978,0.019305019260789355,True,0.0446,0.09849291229484883,0.04506614418448776,0.26627834125805827,57,1.0,,
J,Jacobs Solutions Inc.,NYSE,common_stock,False,1980-03-17,Industrials,Engineering & Construction,US,118080879.00305861,0.683,14284243932.63,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,120.97,2026-06-18,14284243933.0,147891012.87848485,True,8,2025,ttm,2026-05-05,discrete,ok,13171974000.0,-0.030890069801322917,0.13973498530720468,0.23404730376783311,0.046887960756679295,617607000.0,0.0,0.052005834956734234,685019505.8983945,560455009.341182,568966021.3731631,4.78098601224445,0.012381959830663078,0.1818408023197058,0.07799016421150091,,3186174000.0,4558086000.0,True,4.181015049046487,4.013784189627718,0.006451037354247796,-0.36149445253346946,-0.5234713509559207,False,158345000.0,673572000.0,-0.027638266062380956,1.4640983392337075,119006000.0,unchecked,,0.0,general_dcf,-0.2092871635243484,0.027874564357619293,True,0.0446,0.07149577136177673,0.048762288181745536,0.0064943928497241815,44,1.0,,
SWK,"Stanley Black & Decker, Inc.",NYSE,common_stock,False,1980-03-17,Industrials,Manufacturing - Tools & Accessories,US,155455564.0,1.202,13485770177.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,86.75,2026-06-18,13485770177.0,145832398.3978788,True,8,2025,ttm,2026-04-29,discrete,ok,15232200000.0,0.011336139540656154,0.08535038877677309,0.3003243129685797,0.07787450269823137,1186200000.0,0.0,0.11132867047083822,1695780574.345902,1526202516.9113119,692016522.4767553,4.541118600927595,0.03671531336095393,0.1,0.07053716551040634,,6158300000.0,6501200000.0,True,2.6272425249169435,3.6586858365019013,0.0054724263733939614,-0.7405903511653742,-0.22937545887338695,False,502100000.0,18300000.0,-0.008945795663361622,3.1413728815371136,152389000.0,unchecked,,0.0,general_dcf,-0.0057703453926518655,0.0032873109530953534,True,0.0446,0.09541023419979561,0.07614000000000001,-0.024873068689389266,50,1.0,,
APTV,Aptiv PLC,NYSE,common_stock,False,2011-11-17,Consumer Cyclical,Auto - Parts,US,211620526.99434674,1.334,13475995159.36,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,63.68,2026-06-18,13475995159.0,219960703.3560606,True,8,2025,annual,2026-02-06,annual,annual_anchor,20398000000.0,0.05063767773546002,0.0944777837362492,0.19109716638886165,0.05804490636336896,1184000000.0,0.0,0.08193135229585098,1671235724.1307683,1455695187.5677774,1063509013.0997965,4.817707873611762,0.017466167701926185,0.12897075705768352,0.06675071997693868,-0.013565085977644673,6243000000.0,8094000000.0,True,3.2797783933518008,2.870344827586207,0.0060873535230558514,-0.944571631067069,-0.050889576578184006,False,0.0,397000000.0,-0.06628496515313975,1.3687744823726917,220750000.0,unchecked,,0.0,general_dcf,-0.30592026035241005,0.0485049834011754,True,0.0446,0.09718674530610424,0.07368907395291999,-0.03043602532916556,132,0.85,,
LDOS,"Leidos Holdings, Inc.",NYSE,common_stock,False,2006-10-17,Technology,Information Technology Services,US,125785466.00354908,0.515,13474139117.92,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,107.12,2026-06-18,13474139118.300179,178872809.5390909,True,8,2025,ttm,2026-05-05,discrete,ok,17329000000.0,0.07736031877777316,0.028611102453578684,0.17526227710773848,0.12032915921288015,2085184000.0,0.0,0.08168230208944804,1415472612.908045,1101123816.8793771,1155502525.421656,9.027363479856687,0.02308510417677542,0.22208045084167888,0.14105264323409952,1.803534724862237,6487000000.0,6944000000.0,True,9.976956937799043,2.727711564790613,0.005101428399951986,3.642298079390527,3.3343214066828097,False,213000000.0,659000000.0,-0.024762720249560388,1.2019230769230769,128000000.0,unchecked,,0.0,general_dcf,0.051599587211593745,0.004645760771286587,True,0.0446,0.065,0.046364005129835933,0.07605264323409952,44,1.0,,
DVA,DaVita Inc.,NYSE,common_stock,False,1995-10-31,Healthcare,Medical - Care Facilities,US,64185000.0,0.908,13344703350.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,207.91,2026-06-18,13344703350.0,148147318.50666666,True,8,2025,annual,2026-02-11,annual,annual_anchor,13643069000.0,0.025929444209832786,0.026087355491171724,0.27004517825131574,0.14737263294644334,2010615000.0,0.0,0.14550525066336295,1985138174.6625564,1565650230.9045572,1413408914.134006,16.043233985630035,0.013879972339570818,0.2113142294638033,0.11645443881875096,0.1227338483621266,14267939000.0,15049989000.0,True,3.6578317329908274,5.234091218406119,0.009256477701629148,0.1974336708355395,-2.239626543011596,False,0.0,1792999000.0,-0.027658629253879186,2.526101260975117,88100000.0,unchecked,,0.0,general_dcf,0.04175968079396242,0.02517482519943537,True,0.0446,0.07766243507719582,0.06672281618736225,0.03879200374155514,127,0.85,,
HRL,Hormel Foods Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Packaged Foods,US,550314958.981788,0.343,13295609409.44,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,24.16,2026-06-18,13295609409.0,109587337.67939395,True,8,2025,ttm,2026-05-28,discrete,ok,12218454000.0,0.0345289804796276,0.07075575077564036,0.15715834425533706,0.05751382294355734,702730000.0,0.0,0.1019744015582596,1245969534.6171231,990465569.5808431,824234851.9423257,1.4964050252216294,0.020495413490721637,0.20506437592376153,0.056166924608703754,-0.8173585816308039,1996482000.0,2856339000.0,True,8.939447907390917,2.052479806562443,0.0019489468699114664,-2.3085899904153933,-0.7972208505916965,False,639404000.0,0.0,0.0007539661826108102,1.5735132999932921,550810000.0,unchecked,,0.0,general_dcf,0.01227772692349971,0.009771986903117823,True,0.0446,0.0656702512470539,0.04737816319494381,-0.00950332663835015,21,1.0,,
MKC,"McCormick & Company, Incorporated",NYSE,common_stock,False,1999-04-26,Consumer Defensive,Packaged Foods,US,268843185.99914235,0.641,12538846195.04,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,46.64,2026-06-18,12538846195.0,220316093.67545456,True,8,2025,ttm,2026-03-31,discrete,ok,7108700000.0,0.03704045899573383,0.04054819849655103,0.37940833063710666,0.15510571553167246,1102600000.0,0.0,0.1601489888335239,1138451116.9208715,917678330.1603267,780648671.3823184,2.8977307772172174,0.014091335228818327,0.1939238176142873,0.07585644288432539,0.32789539622469666,4736300000.0,4914000000.0,True,5.654358974358974,3.526394162757799,0.007049689902880854,-0.28954510348814655,-0.6310159872317818,False,491200000.0,0.0,-0.000987898889553973,1.218900430706866,269400000.0,unchecked,,0.0,general_dcf,0.1550301823049809,0.024296675239305926,True,0.0446,0.06859520938540282,0.048042140470188475,0.007261233498922562,79,1.0,,
BF-B,Brown-Forman Corporation,NYSE,common_stock,False,1980-03-17,Consumer Defensive,Beverages - Wineries & Distilleries,US,466342157.9954955,0.354,12423355089.12,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,26.64,2026-06-18,12423355089.0,136851879.79848486,True,8,2026,ttm,2026-06-12,discrete,ok,3928000000.0,0.024138370352259964,0.057597498228138366,0.6053971486761711,0.29022403258655805,1140000000.0,0.0,0.2998562717978978,1177835435.6221426,945347717.652211,741403715.6265756,1.614168460574722,0.027302441935876717,0.19738556927278184,0.15606011445148024,-0.044201954155991735,1843000000.0,2151000000.0,True,11.4,1.4959415584415585,0.007044025157232704,-0.26050228701533884,0.8881205093808648,False,427000000.0,401000000.0,-0.014965924395725527,0.6881472957422324,459310000.0,unchecked,,0.0,general_dcf,-0.036644731919241,0.017729078396494253,True,0.0446,0.06638786809154414,0.047835820071342204,0.0896722463599361,6,1.0,,
AVY,Avery Dennison Corporation,NYSE,common_stock,False,1977-04-04,Consumer Cyclical,Packaging & Containers,US,76490385.0012604,0.833,12137494291.800001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,158.68,2026-06-18,12137494292.0,109756815.98939395,True,8,2025,ttm,2026-05-05,discrete,ok,9005700000.0,0.03084742229791626,0.08301444555300411,0.2875512175622106,0.12449892845642205,1121200000.0,0.0,0.12112797327355174,1090842188.9096248,821507282.6708728,634973081.5512562,8.24640365650982,0.005488124036019337,0.2469054726495054,0.14469532757525053,0.0533767593904854,3535000000.0,3790100000.0,True,8.002855160619951,2.424055406980731,0.0031505843825870928,0.3370955182870311,0.88888622279919,False,291300000.0,371300000.0,-0.02154775086462868,1.3318201163285572,77000000.0,unchecked,,0.0,general_dcf,0.046953619377018585,0.007551240582561796,True,0.0446,0.07640672866433293,0.04488443383008948,0.0682885989109176,44,1.0,,
TYL,"Tyler Technologies, Inc.",NYSE,common_stock,False,1980-03-17,Technology,Software - Application,US,42167499.99999999,0.814,11760937425.000002,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,278.91,2026-06-18,11760937424.999998,213280879.1421212,True,8,2025,ttm,2026-04-29,discrete,ok,2380678000.0,0.13944339404503459,0.12347290006233938,0.45574159966194505,0.15471012879524237,368315000.0,0.0,0.14201850877509714,338100339.4336807,302977519.9351342,383728984.9699357,8.884466323306608,0.017232366222804017,0.10388282826742315,0.10124837334196077,,-298394000.0,47960000.0,True,76.4932502596054,-0.5732371259187539,0.0574482307303339,0.6690521609950117,0.8620085507132623,False,0.0,250063000.0,0.006188189271232547,2.2929260663335724,43191000.0,unchecked,,0.0,general_dcf,0.08950506646685064,0.007812500348112946,True,0.0446,0.08517047797237981,0.05340858343526158,0.016077895369580958,50,1.0,,
CLX,The Clorox Company,NYSE,common_stock,False,1983-03-21,Consumer Defensive,Household & Personal Products,US,120921000.0,0.545,11584231800.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,95.8,2026-06-18,11584231800.0,284683947.71818185,True,8,2025,ttm,2026-04-30,discrete,ok,6760000000.0,0.021432522079732008,0.04784159504257865,0.43846153846153846,0.15680473372781065,1060000000.0,0.0,0.16627615240393642,1124026790.25061,874932447.6268772,793274094.3052762,6.513618812396037,0.035459469260360796,0.221608901837825,0.2552891596695252,,3299000000.0,4486000000.0,True,10.927835051546392,2.5653188180404354,0.010432821091216692,-0.32953557600966793,-2.7440912518069984,False,602000000.0,331000000.0,-0.00573336662121704,2.482142857142857,121787000.0,unchecked,,0.0,general_dcf,-0.05111652223099017,0.008982035860031051,True,0.0446,0.065,0.04639210945046563,0.1902891596695252,49,1.0,,
ALLE,Allegion plc,NYSE,common_stock,False,2013-11-18,Industrials,Security & Protection Services,US,85935861.00172195,0.875,11478452953.769999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,133.57,2026-06-18,11478452954.0,139365740.68151516,True,8,2025,ttm,2026-04-28,discrete,ok,4159000000.0,0.05851294122222028,0.0566257514952491,0.4496994469824477,0.20639576821351285,858400000.0,0.0,0.19326026762817033,803769453.0655605,697909689.8064159,600649398.1423106,6.935905290326913,0.018380280988996436,0.1317041383638027,0.1949634234432318,0.13074664010096473,1721800000.0,2030700000.0,True,8.541293532338308,1.7283677976309977,0.007326727804686155,0.8034156501748794,2.136827788694639,False,184582237.0,83100464.0,-0.006459146794660642,1.1297071129707112,86600000.0,unchecked,,0.0,general_dcf,0.07730447825798081,0.011494252970564008,True,0.0446,0.0828483419580718,0.05175043335351736,0.11211508148516001,51,1.0,,
HII,"Huntington Ingalls Industries, Inc.",NYSE,common_stock,False,2011-03-22,Industrials,Aerospace & Defense,US,39404000.0,0.232,11247083720.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,285.43,2026-06-18,11247083720.0,183505453.6269697,True,8,2025,ttm,2026-05-05,discrete,ok,12849000000.0,0.06232886601518706,0.03742353429875987,0.12444548213868784,0.048797571795470465,627000000.0,0.0,0.06102485467315274,784108357.6953396,651065004.418531,594486373.1102335,15.126879722906706,0.021444044550883654,0.16967470372060728,0.06621902324690654,0.04451518236260853,2715000000.0,2931000000.0,True,6.333333333333333,2.8488982161594962,0.002968395320412083,-0.6116552592212668,0.15035452930043847,False,214000000.0,43000000.0,-0.006694761373249314,1.4243759177679882,39300000.0,unchecked,,0.0,general_dcf,0.07535215441887977,0.030840400894271064,True,0.0446,0.0654421696515653,0.04948738765825181,0.0007768535953412425,44,1.0,,
RVTY,"Revvity, Inc.",NYSE,common_stock,False,1965-07-06,Healthcare,Medical - Diagnostics & Research,US,111560000.0,1.107,11156000000.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,100.0,2026-06-18,11156000000.0,125951620.33727273,True,8,2025,ttm,2026-05-12,discrete,ok,2902407000.0,0.003966430835526502,0.14428339306621862,0.5143837511417247,0.12413524360987277,360291000.0,0.0,0.14712330139003132,427011699.81753665,384153448.66558564,484430846.3838153,4.330069419570018,0.07706317721533479,0.10036786151354743,0.03351006242660167,,2489859000.0,3350179000.0,True,3.8353718902692173,3.219929778277822,0.01372364543928079,-0.8652800786490364,-0.09422961988628549,False,32207000.0,753717000.0,-0.0399360164596676,2.265550046408187,111876000.0,unchecked,,0.0,general_dcf,-0.005203338650363487,0.028248718769789405,True,0.0446,0.09444393095230463,0.07610887891595389,-0.06093386852570296,37,1.0,,
GDDY,GoDaddy Inc.,NYSE,common_stock,False,2015-03-31,Technology,Software - Infrastructure,US,132409847.00155762,0.889,10200854612.880001,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,77.04,2026-06-18,10200854613.0,193697074.5,True,8,2025,ttm,2026-05-01,discrete,ok,5023700000.0,0.09280680491839521,0.034225618091680156,0.5979656428528773,0.23850946513525886,1198200000.0,0.0,0.11102806941403387,557771712.315282,501994541.0837538,800166351.2239702,5.958539800162114,0.05719017414537835,0.1,0.3819031766830754,6.204132231404959,2586400000.0,3848100000.0,True,7.888084265964451,1.9770677266473016,0.06557771363596607,2.382373681726996,3.6400594127685957,False,0.0,1115000000.0,-0.05956701407576903,1.3744262994983456,134289000.0,unchecked,,0.0,general_dcf,0.06030593524353978,0.007633587928968195,True,0.0446,0.07935097080149205,0.05364,0.3025522058815833,48,1.0,,
CRL,"Charles River Laboratories International, Inc.",NYSE,common_stock,False,2000-06-23,Healthcare,Medical - Diagnostics & Research,US,48167730.0,1.449,8911030050.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,185.0,2026-06-18,8911030050.0,155737911.32151514,True,8,2025,annual,2026-02-18,annual,annual_anchor,4015382000.0,0.0851571891397469,0.08021627755490296,0.3052195283039073,0.1264733965535533,507839000.0,0.0,0.14711536221006205,590724377.3417634,482640130.6807888,439123203.1593077,8.859720828813407,0.03280426308094481,0.18296899672119415,0.06896517348144895,-0.1283123019166573,2851743000.0,3065513000.0,True,4.74487288491904,3.1298248040116294,0.017447533048918138,-1.0345919645023396,0.013713864358461123,False,0.0,360673000.0,-0.011416162516314277,36.38992976987103,49564000.0,unchecked,,0.0,general_dcf,-0.03923008569220532,0.010443864181589456,True,0.0446,0.09955388332236419,0.04869504779541683,-0.030588709840915232,120,0.85,,
UHS,"Universal Health Services, Inc.",NYSE,common_stock,False,1981-07-09,Healthcare,Medical - Care Facilities,US,62606335.99914996,1.081,8838136453.119999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,141.17,2026-06-18,8838136453.0,150744163.1366667,True,8,2025,ttm,2026-05-07,discrete,ok,17760291000.0,0.0705902397892153,0.02925262926817608,0.7132353293085119,0.11497840885602606,2042050000.0,0.0,0.10734202554714209,1906425610.2466776,1459500598.214335,766739689.1288915,12.424155149797569,0.014372880023670485,0.23443086875784985,0.12468849972603302,0.22875878037240152,5006789000.0,5125817000.0,True,13.589206095694417,1.87669620079509,0.006142007240454682,0.763638330888397,-0.27749287786929594,False,50707000.0,908415000.0,-0.05801175829131966,1.7662382713727458,61713628.0,unchecked,,0.0,general_dcf,0.06706736728141682,0.011866235119661277,True,0.0446,0.07918692467423152,0.04562792022203215,0.045501575051801496,42,1.0,,
BLDR,"Builders FirstSource, Inc.",NYSE,common_stock,False,2005-06-28,Industrials,Construction,US,107560000.0,1.45,8668260400.0,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,80.59,2026-06-18,8668260400.0,194693156.82090908,True,8,2025,ttm,2026-04-30,discrete,ok,14820231000.0,0.10142713470583886,0.4874494089811426,0.2988813062360499,0.04181925369449369,619771000.0,0.0,0.08040553338465037,1191628578.4387302,925453912.4340761,942963486.9834341,8.58253833606475,0.04084647846487641,0.22337049548895163,0.052331275047744256,-0.7504917448173807,5193577000.0,5291919000.0,True,2.18661929593068,4.276196098579535,0.0035226960184292456,-0.8493289785290807,-0.08395549386081687,False,0.0,1117766000.0,-0.12406755532779667,1.7373554826152382,109870000.0,unchecked,,0.0,general_dcf,-0.029792143767622514,0.02891728311556953,True,0.0446,0.09761676023251306,0.0657028560816347,-0.045285485184768805,49,1.0,,
IT,"Gartner, Inc.",NYSE,common_stock,False,1993-10-05,Industrials,Consulting Services,US,66951899.00384344,0.932,8535697603.509999,2026-06-18,fmp:company-screener,2026-06-22T08:30:53.996521+00:00,127.49,2026-06-18,8535697604.0,233256724.22575757,True,8,2025,ttm,2026-05-05,discrete,ok,6474167000.0,0.07269833519446389,0.06179865594253881,0.6824678757900438,0.1643040718597466,1063732000.0,0.0,0.17117715207499506,1108229469.1179147,889041347.1501673,1041561688.2029382,14.886896136681743,0.051549306927748374,0.19778225365384677,0.5156024176736608,,1591660000.0,3258606000.0,True,15.590842469367415,1.2645148373893313,0.02399120490250038,-0.13646143545180636,0.2676237249405352,False,0.0,2363112000.0,-0.04790800813604068,1.3096674546101492,69965000.0,unchecked,,0.0,general_dcf,-0.007681021275095956,0.00623052959985038,True,0.0446,0.07921253360277523,0.047812177682230735,0.4363898840708855,44,1.0,,
