rank,ticker,price,expected_irr,median_irr,p10_irr,p90_irr,above_hurdle_weight,hurdle_rate,permanent_loss_weight,expected_shortfall,hurdle_cvar,intrinsic_value_low,intrinsic_value_base,intrinsic_value_high,upside_to_base,model_confidence,data_confidence,model_uncertainty,business_quality,valuation_excess,evidence_confidence,name,sector,industry,model_family,market_cap,financial_persistence_score,roic,incremental_roic,wacc,roic_minus_wacc,normalized_operating_margin,current_operating_margin,revenue_cagr,net_debt_to_ebitda,sbc_intensity,net_share_change_cagr,risk_flags,years_of_data,latest_fiscal_year,anchor_source,latest_filing_date,price_as_of,is_price_fresh,downside_penalty,ambiguity_penalty,permanent_loss_penalty,hurdle_penalty,robust_return
778,KWR,144.46,-0.3671654305828269,-0.22626374431420113,-0.95,-0.06613423370290547,0.0,0.12,1.0,0.95,1.0699999999999998,-5.717344268495592,12.69711488641233,52.88805087126095,-0.912106362408886,0.5612,1.0,0.45509688314854724,0.4761,-0.34626374431420115,0.5612,Quaker Chemical Corporation,Basic Materials,Chemicals - Specialty,general_dcf,2508750144.0,0.4761,0.025866917294412935,,0.10094884504795044,-0.0750819277535375,0.08956553207012051,0.0405352717969431,0.1175498410639999,4.206218689048488,0.007477040290009845,-0.007965144420694847,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-04-30,2026-06-12,True,0.95,0.22754844157427362,0.5,1.0699999999999998,-1.0699999999999998
779,CHEF,90.75,-0.36833812443946956,-0.24071235265582797,-0.95,-0.041927792446222134,0.0,0.12,0.75,0.95,1.0699999999999998,0.14882636168866897,18.56721122263797,56.10672948307602,-0.7954026311555045,0.3562,1.0,0.4733501037768889,0.0679,-0.36071235265582796,0.3562,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,general_dcf,3700567200.0,0.0679,0.15362782572447667,0.11261375255581359,0.11291593955628187,0.040711886168194794,0.032349928270229616,0.03840669792068625,0.16269067488326727,0.5520862819424104,0.005119125338561868,0.05951404140607641,thin_interest_coverage;ongoing_dilution;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-04-29,2026-06-12,True,0.95,0.23667505188844445,0.375,1.0699999999999998,-1.0699999999999998
780,PFGC,104.07,-0.3696567694554687,-0.26004517719266007,-0.95,-0.008536723436554866,0.0,0.12,0.75,0.95,1.0699999999999998,-26.411568969800243,5.254163336792381,64.90842856002388,-0.9495131801980169,0.4193,1.0,0.48815263828172256,0.1616,-0.38004517719266007,0.4193,Performance Food Group Company,Consumer Defensive,Food Distribution,general_dcf,16348340794.0,0.1616,0.04911355915249639,0.06256831356970417,0.08212558126351638,-0.03301202211101999,0.013135639925109218,0.012457022149978651,0.20044375781612866,4.812584490598501,0.0007551474038253429,0.012403352901401155,elevated_leverage;thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.24407631914086128,0.375,1.0699999999999998,-1.0699999999999998
781,J,127.0,-0.3718885004702315,-0.22739844418247226,-0.95,-0.08275711351598145,0.0,0.12,1.0,0.95,1.0699999999999998,1.8929920252083774,32.764989281245086,60.470247902028085,-0.742007958415393,0.591,1.0,0.44589144324200924,0.5199,-0.34739844418247223,0.591,Jacobs Solutions Inc.,Industrials,Engineering & Construction,general_dcf,14996271633.0,0.5199,0.07799016421150091,,0.07195144033456134,0.006038723876939572,0.052005834956734234,0.046887960756679295,-0.030890069801322917,4.699863850049194,0.006451037354247796,-0.027638266062380956,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-05,2026-06-12,True,0.95,0.22294572162100462,0.5,1.0699999999999998,-1.0699999999999998
782,ENTG,150.52,-0.37241421254584567,-0.314290604236885,-0.6534147445403505,-0.20766089716926212,0.0,0.12,1.0,0.6534147445403505,0.7734147445403505,1.5675603229728223,10.274791732644605,24.437479371463617,-0.9317380299452258,0.5542,1.0,0.2362509236855442,0.6242,-0.434290604236885,0.5542,"Entegris, Inc.",Technology,Semiconductors,general_dcf,22924196000.0,0.6242,0.11270992110554075,0.06350989853899407,0.10447873473109917,0.008231186374441576,0.17675020375484007,0.29057583531666303,0.10888930541069408,3.0593447161975083,0.02031927602301364,0.022884307957305783,elevated_leverage;thin_interest_coverage;cyclical_revenue;peak_cycle_margins;incremental_roic_below_wacc,8,2025,ttm,2026-04-30,2026-06-12,True,0.6534147445403505,0.1181254618427721,0.5,0.7734147445403505,-0.7734147445403505
783,WSC,28.13,-0.3764207785134204,-0.3374985496047884,-0.95,0.11931398515589538,0.0,0.12,0.75,0.95,1.0699999999999998,-13.527839781521296,2.7083789851901736,27.999876221327064,-0.9037191971137514,0.4914,1.0,0.5499149925779476,0.1953,-0.4574985496047884,0.4914,WillScot Holdings Corporation,Industrials,Rental & Leasing Services,general_dcf,5091380320.0,0.1953,0.07691949573381986,1.5520107239397054,0.09164237650593413,-0.014722880772114269,0.15332101453445396,0.2085255247359309,0.1719378505152358,4.227664654403208,0.015012618346566666,-0.06415371525777414,elevated_leverage;thin_interest_coverage;cyclical_revenue,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.2749574962889738,0.375,1.0699999999999998,-1.0699999999999998
784,HLT,345.95,-0.38498048573383126,-0.27064819437655385,-0.95,-0.04862555418221744,0.0,0.12,0.75,0.95,1.0699999999999998,-8.667112679683685,70.43221465884577,184.14842419688196,-0.7964092653306959,0.4688,1.0,0.46662322290889124,0.8425,-0.39064819437655385,0.4688,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,general_dcf,78754954293.0,0.8425,0.3095148652999893,0.6733492050774321,0.08965738151418573,0.21985748378580355,0.19370316505405474,0.23084439377900823,0.044001453671123514,4.196693657219973,0.01575085018793628,-0.057381254969486206,elevated_leverage;thin_interest_coverage;cyclical_revenue,8,2025,ttm,2026-04-28,2026-06-12,True,0.95,0.23331161145444562,0.375,1.0699999999999998,-1.0699999999999998
785,LMB,79.09,-0.38499672841498983,-0.32454483647015875,-0.710244588731439,-0.1806526519882027,0.0,0.12,1.0,0.710244588731439,0.830244588731439,0.22251694898170646,9.290485993862537,21.601649057949526,-0.8825327349366223,0.5792,1.0,0.2774199683716182,0.2852,-0.44454483647015874,0.5792,"Limbach Holdings, Inc.",Industrials,Engineering & Construction,general_dcf,942837189.0,0.2852,0.12499975624298447,0.2523351976722891,0.11040957676948351,0.014590179473500955,0.029360969420016564,0.06516692079594824,0.024357839872090725,0.9951149943445404,0.01084718090797212,0.04166980247723062,ongoing_dilution;peak_cycle_margins,8,2025,ttm,2026-05-05,2026-06-12,True,0.710244588731439,0.1387099841858091,0.5,0.830244588731439,-0.830244588731439
786,MYE,27.1,-0.39354387275525365,-0.26156659512780595,-0.95,-0.10104230076540258,0.0,0.12,1.0,0.95,1.0699999999999998,-2.3424589486497993,4.880357044902656,10.587869273083522,-0.8199130241733338,0.4956,1.0,0.4396108496172987,0.5595,-0.38156659512780594,0.4956,"Myers Industries, Inc.",Consumer Cyclical,Packaging & Containers,general_dcf,1017802830.0,0.5595,0.10218275977166431,0.06265648325764572,0.08638923864866835,0.015793521122995965,0.0806574627955359,0.10626081585355271,0.055241952084718715,2.590476972333963,0.004282209213047175,0.015803232438160952,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.21980542480864934,0.5,1.0699999999999998,-1.0699999999999998
787,AIR,129.01,-0.39567713968717727,-0.2527380438434193,-0.95,-0.12723247106187036,0.0,0.12,1.0,0.95,1.0699999999999998,1.5923789273344717,14.516383486596458,39.00540691232655,-0.8874786180404894,0.5556,1.0,0.4247157644690648,0.2219,-0.3727380438434193,0.5556,AAR Corp.,Industrials,Aerospace & Defense,general_dcf,5129988215.0,0.2219,0.08255108790152138,0.07362999536553534,0.0959538292199202,-0.013402741318398817,0.05364027907191584,0.08623384909873984,0.06852996573711057,2.6201966041108133,0.006782215523737754,0.018185790714934313,thin_interest_coverage;peak_cycle_margins;incremental_roic_below_wacc,8,2025,ttm,2026-03-25,2026-06-12,True,0.95,0.2123578822345324,0.5,1.0699999999999998,-1.0699999999999998
788,WEC,113.44,-0.39724053276731863,-0.26000351284747014,-0.95,-0.11895510537433435,0.0,0.12,1.0,0.95,1.0699999999999998,-12.29367149394931,12.92655855126803,38.426726678685824,-0.8860493780741535,0.7215,1.0,0.42387744731283283,0.4397,-0.38000351284747014,0.7215,"WEC Energy Group, Inc.",Utilities,Regulated Electric,general_dcf,36950320912.0,0.4397,0.05749906289040306,0.06076045036824309,0.07118834295233913,-0.013689280061936066,0.21038385074284094,0.23970728224654927,0.03544783221141867,5.687777721027632,0.0,0.012703075648047957,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.21193872365641642,0.5,1.0699999999999998,-1.0699999999999998
789,MOD,274.5,-0.3996540926900707,-0.3454532212126651,-0.6902545425902644,-0.2174553857446881,0.0,0.12,1.0,0.6902545425902644,0.8102545425902644,2.312424578709057,20.40353759265126,45.75700885748922,-0.925670172704367,0.5604,1.0,0.24958757842278817,0.2714,-0.4654532212126651,0.5604,Modine Manufacturing Company,Consumer Cyclical,Auto - Parts,general_dcf,14497932983.0,0.2714,0.15661610986542726,0.21255905987771662,0.12463491515042904,0.03198119471499822,0.06179728460491937,0.1099933985099494,0.05322731120726387,1.1792364990689013,0.006947282386595832,0.0075190793209780615,peak_cycle_margins,8,2026,ttm,2026-05-27,2026-06-12,True,0.6902545425902644,0.12479378921139408,0.5,0.8102545425902644,-0.8102545425902644
790,DCO,164.54,-0.4008917679711885,-0.3484194036340341,-0.6464259531290735,-0.26030231148761224,0.0,0.12,1.0,0.6464259531290735,0.7664259531290735,2.075725036613952,17.12231871776522,29.13607956050907,-0.8959382598896,0.6357,1.0,0.2039908208207306,0.2241,-0.4684194036340341,0.6357,Ducommun Incorporated,Industrials,Aerospace & Defense,general_dcf,2482177878.0,0.2241,0.06997559875660905,0.08834067773645812,0.09259848764481328,-0.022622888888204226,0.06936652195781486,0.09374736168699828,0.03940944918202627,2.7070976370931787,0.022676215528300136,0.08049436254411413,ongoing_dilution;incremental_roic_below_wacc,8,2025,ttm,2026-05-12,2026-06-12,True,0.6464259531290735,0.1019954104103653,0.5,0.7664259531290735,-0.7664259531290735
791,AEP,129.23,-0.40187627447739943,-0.27776150360878094,-0.95,-0.10198209069203584,0.0,0.12,1.0,0.95,1.0699999999999998,-25.550165127378133,12.720049465903486,51.03973943137922,-0.9015704599094367,0.7112,1.0,0.43267295465398203,0.4842,-0.39776150360878093,0.7112,"American Electric Power Company, Inc.",Utilities,Regulated Electric,general_dcf,70314689150.0,0.4842,0.056381285000301075,0.08173681135634871,0.07308331949820107,-0.016702034497899997,0.19810734374412714,0.23469802109746524,0.04351225641155998,5.844895258089544,0.0,0.021333592798721934,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-05,2026-06-12,True,0.95,0.21633647732699102,0.5,1.0699999999999998,-1.0699999999999998
792,EYE,18.61,-0.4059941527084447,-0.3298144986853003,-0.95,-0.014347613463178251,0.0,0.12,0.75,0.95,1.0699999999999998,-5.662098918445019,-0.0866804168832669,10.441927642381016,-1.0046577333091493,0.4488,1.0,0.48436219326841085,0.0639,-0.44981449868530027,0.4488,"National Vision Holdings, Inc.",Consumer Cyclical,Specialty Retail,general_dcf,1490971136.0,0.0639,0.04640481973108092,,0.08420097223829776,-0.03779615250721684,0.031453887259311704,0.038906624497042124,0.0374164472837224,7.890546194587352,0.009163503937871575,0.004932170599394103,elevated_leverage;cyclical_revenue,8,2025,ttm,2026-05-14,2026-06-12,True,0.95,0.24218109663420542,0.375,1.0699999999999998,-1.0699999999999998
793,LXU,12.21,-0.4062487757066265,-0.4572708091931418,-0.95,0.23954651555977757,0.25,0.12,0.75,0.95,1.0699999999999998,-5.277061774584208,0.4407777830983228,23.530012886169015,-0.9639002634645109,0.3512,1.0,0.6142372577798888,0.1282,-0.5772708091931418,0.3512,"LSB Industries, Inc.",Basic Materials,Chemicals,general_dcf,878372748.0000001,0.1282,0.07970618430761761,,0.07028530925783609,0.009420875049781521,0.038335744234075285,0.12521539524344927,0.07199396572634975,1.8553868047206614,0.011981313637013822,-0.0536578536753507,thin_interest_coverage;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-04-30,2026-06-12,True,0.95,0.3071186288899444,0.375,1.0699999999999998,-1.0699999999999998
794,APPF,161.21,-0.40994396551541284,-0.2956473472790094,-0.95,-0.09848116750363256,0.0,0.12,1.0,0.95,1.0699999999999998,-3.193389892064763,23.840130859430104,70.26802961090776,-0.852117543208051,0.6682,0.95,0.4372134162481837,0.475,-0.41564734727900937,0.63479,"AppFolio, Inc.",Technology,Software - Application,general_dcf,5781429575.0,0.475,0.41792253297917725,1.108701366076256,0.08438468868248057,0.3335378442966967,0.02839473149756578,0.17067838534602456,0.258587277827103,-0.5923916974036306,0.07445136944664722,0.007578337274998903,heavy_sbc;peak_cycle_margins,8,2025,ttm,2026-04-23,2026-06-12,True,0.95,0.21860670812409186,0.5,1.0699999999999998,-1.0699999999999998
795,MTUS,20.48,-0.4101216840208508,-0.3282767368014902,-0.95,-0.03393326248042283,0.0,0.12,0.75,0.95,1.0699999999999998,1.1049483119145416,3.5625552686741595,10.870316744872081,-0.8260471060217696,0.3551,1.0,0.47738036875978856,0.1125,-0.4482767368014902,0.3551,Metallus Inc.,Basic Materials,Steel,general_dcf,852537467.0,0.1125,0.008943766388383694,-1.2115019784270151,0.11189774036238284,-0.10295397397399915,0.013429136216110702,0.006660483938959616,-0.046001651057232085,-1.407751937984496,0.012691012691012691,-0.056897623423588395,thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-05,2026-06-12,True,0.95,0.23869018437989428,0.375,1.0699999999999998,-1.0699999999999998
796,VRT,302.87,-0.4119050609349869,-0.3927527936670231,-0.5677497131684501,-0.2943649432374513,0.0,0.12,1.0,0.5677497131684501,0.6877497131684501,5.486674923259738,18.105441228815415,34.14262849599298,-0.9402204205473786,0.6299,1.0,0.1477953849654994,0.4879,-0.5127527936670231,0.6299,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,general_dcf,116335037101.99998,0.4879,0.30227439573342263,0.8519918106941591,0.14,0.16227439573342262,0.06545753986066255,0.1853846579486139,0.13234812422476638,0.32289819912288886,0.004318630020719439,0.012106700953296023,peak_cycle_margins,8,2025,ttm,2026-04-22,2026-06-12,True,0.5677497131684501,0.0738976924827497,0.5,0.6877497131684501,-0.6877497131684501
797,DE,577.48,-0.41247053132447037,-0.2981878287093423,-0.95,-0.10350646787919685,0.0,0.12,1.0,0.95,1.0699999999999998,-37.88005813521471,53.044854331546375,201.23942740426475,-0.9081442572356682,0.5575,1.0,0.43652176606040155,0.5075,-0.4181878287093423,0.5575,Deere & Company,Industrials,Agricultural - Machinery,general_dcf,155883464189.0,0.5075,0.08204186341364503,0.02696339984426077,0.08392075020011591,-0.0018788867864708847,0.1770399089665699,0.1838359263290437,0.029428901014733944,4.988281607616955,0.0033807231613119893,-0.04022988902685265,elevated_leverage;thin_interest_coverage;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-28,2026-06-12,True,0.95,0.21826088303020078,0.5,1.0699999999999998,-1.0699999999999998
798,CRL,187.51,-0.41422232410986914,-0.28499660961824713,-0.95,-0.13689607720298225,0.0,0.12,1.0,0.95,1.0699999999999998,-3.116692971656993,4.997814928348767,39.838292842908125,-0.9733464085736826,0.6753,1.0,0.41629296139850885,0.4019,-0.4049966096182471,0.6753,"Charles River Laboratories International, Inc.",Healthcare,Medical - Diagnostics & Research,general_dcf,9031931052.0,0.4019,0.0667205650126904,-0.1283123019166573,0.0999586095770134,-0.033238044564323,0.14711536221006205,0.11771661794606664,0.0851571891397469,3.4756045326755234,0.017447533048918138,-0.015508632280720525,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.20814648069925443,0.5,1.0699999999999998,-1.0699999999999998
799,ATI,198.48,-0.4155078094911005,-0.32786882442014764,-0.95,-0.05629358912410677,0.0,0.12,0.75,0.95,1.0699999999999998,-10.065121186747142,29.066320573291573,102.55744459828485,-0.8535554183127187,0.5014,1.0,0.4618112054379466,0.4974,-0.44786882442014764,0.5014,ATI Inc.,Industrials,Manufacturing - Metal Fabrication,general_dcf,27086650351.000004,0.4974,0.18711170894985454,0.31131848284166164,0.09117889380553765,0.0959328151443169,0.08916818968057905,0.14465121340733486,0.018081001921906426,1.70414625403274,0.006972230874284209,-0.026721803872165828,cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-04-30,2026-06-12,True,0.95,0.2309056027189733,0.375,1.0699999999999998,-1.0699999999999998
800,ARMK,54.27,-0.416684624235495,-0.31479797770734885,-0.95,-0.08714254152728243,0.0,0.12,1.0,0.95,1.0699999999999998,-12.341555270610286,2.760313011426463,18.602882647440623,-0.9491374053542203,0.5361,1.0,0.4453457292363588,0.1272,-0.43479797770734885,0.5361,Aramark,Industrials,Specialty Business Services,general_dcf,14270489918.0,0.1272,0.07261964500196472,,0.09311862643843463,-0.020498981436469915,0.03973226248141376,0.04314996245455425,0.022938792291172128,4.431464765284473,0.0035947977038396327,0.009325771613352352,elevated_leverage;thin_interest_coverage,8,2025,ttm,2026-05-12,2026-06-12,True,0.95,0.2226728646181794,0.5,1.0699999999999998,-1.0699999999999998
801,APP,496.77,-0.41707532515465573,-0.31357138751554886,-0.95,-0.09115852558752517,0.0,0.12,1.0,0.95,1.0699999999999998,17.68694271030473,72.1643588580386,183.2904020413957,-0.8547328565371528,0.4239,1.0,0.4467037372062374,0.5555,-0.43357138751554886,0.4239,AppLovin Corporation,Technology,Software - Application,general_dcf,166884681312.0,0.5555,1.3712427464879504,,0.14,1.2312427464879505,0.30745539335669747,0.7708820555881453,0.4146597473550675,0.15414002187855697,0.11456586699122659,-0.030373028611091257,heavy_sbc;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.2233518686031187,0.5,1.0699999999999998,-1.0699999999999998
802,AVNT,37.76,-0.41792345663416197,-0.2933508391026407,-0.95,-0.1349921483313664,0.0,0.12,1.0,0.95,1.0699999999999998,-2.9363917663193604,0.608062265358931,7.618321078264861,-0.9838966561080792,0.6703,1.0,0.41739492583431675,0.4647,-0.4133508391026407,0.6703,Avient Corporation,Basic Materials,Chemicals - Specialty,general_dcf,3462975906.0,0.4647,0.061917783075465416,-0.08620439535818304,0.08726864440697917,-0.02535086133151375,0.07105134101841681,0.09353855531850046,-0.01143017870688956,3.021598708114655,0.004200076365024819,-0.0010857771838960195,elevated_leverage;thin_interest_coverage;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.20869746291715838,0.5,1.0699999999999998,-1.0699999999999998
803,HL,15.29,-0.41928579263330895,-0.37940671569667744,-0.7236759724910369,-0.19465376664884387,0.0,0.12,1.0,0.7236759724910369,0.8436759724910369,0.6344151840671258,1.914644634151737,4.956371724944811,-0.8747779833779112,0.433,1.0,0.28152110292109644,0.2291,-0.49940671569667744,0.433,Hecla Mining Company,Basic Materials,Silver,general_dcf,10255186480.0,0.2291,0.2102508981774928,0.6389430316859324,0.10652668092616786,0.10372421725132493,0.03975273574567742,0.4439172519710917,0.14044586236272427,-0.39445220404021003,0.009161000628968368,0.06600646432124546,ongoing_dilution;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-05,2026-06-12,True,0.7236759724910369,0.14076055146054822,0.5,0.8436759724910369,-0.8436759724910369
804,CPRX,31.36,-0.41979110005777326,-0.95,-0.95,0.11041779988445342,0.0,0.12,0.0,0.95,1.0699999999999998,9757104.989414353,43.579945291379964,1156824675.4537156,0.38966662281186104,0.4334,0.95,0.5487068999422267,0.5875,-1.0699999999999998,0.41173,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology,general_dcf,3837868160.0,0.5875,0.7815455787704231,0.6823317323228151,0.08178775807112593,0.6997578206992972,0.35941831224148746,0.44834477299910547,1.746210876141447,-2.4621223593591575,0.042068697378049504,0.0444661026356199,ongoing_dilution;cyclical_revenue,8,2025,ttm,2026-05-11,2026-06-12,True,0.95,0.27435344997111333,0.0,1.0699999999999998,-1.0699999999999998
805,GLW,179.2,-0.42427613543586623,-0.3796200516022509,-0.6594058341477647,-0.27845860439119857,0.0,0.12,1.0,0.6594058341477647,0.7794058341477647,1.2967856381739984,8.370448330615995,18.696015244742846,-0.9532899088693304,0.5444,1.0,0.20414161487828303,0.2071,-0.49962005160225087,0.5444,Corning Incorporated,Technology,"Hardware, Equipment & Parts",general_dcf,154226298240.0,0.2071,0.10397779129905689,0.06963985974859185,0.09951496761089779,0.004462823688159104,0.10744085629756046,0.1531156179155689,0.0475547969063439,1.8583934088568486,0.01829931537526393,0.002247259151031855,incremental_roic_below_wacc,8,2025,ttm,2026-05-01,2026-06-12,True,0.6594058341477647,0.10207080743914151,0.5,0.7794058341477647,-0.7794058341477647
806,PAYO,6.75,-0.4281298773828893,-0.32598557695746416,-0.95,-0.11054835561662911,0.0,0.12,1.0,0.95,1.0699999999999998,0.17454557434660684,0.9567999577444359,2.7405664260515867,-0.8582518581119354,0.5829,1.0,0.4322388221916854,0.358,-0.44598557695746416,0.5829,Payoneer Global Inc.,Technology,Software - Infrastructure,general_dcf,2259758250.0,0.358,0.20709069758715148,0.317447914203096,0.09356314719536521,0.11352755039178627,0.0020255008909690216,0.11927488791336835,0.22105089430933966,-1.3130673849534447,0.069439404848524,0.002318036841723048,heavy_sbc;peak_cycle_margins,8,2025,ttm,2026-05-07,2026-06-12,True,0.95,0.2161194110958427,0.5,1.0699999999999998,-1.0699999999999998
807,SMG,61.67,-0.42838630095939145,-0.39546801717951885,-0.95,0.02739083052147183,0.0,0.12,0.75,0.95,1.0699999999999998,-28.86906067957833,0.9219423521717994,41.188008492307,-0.9850503915652375,0.5233,1.0,0.5029964152607359,0.5531,-0.5154680171795188,0.5233,The Scotts Miracle-Gro Company,Basic Materials,Agricultural Inputs,general_dcf,3588077773.0,0.5531,0.16968035898882383,,0.10780465689482237,0.061875702094001464,0.08987237886671345,0.13578024960906382,0.03606622623879918,4.143691382056273,0.02021622571855498,0.02117027823772233,elevated_leverage;thin_interest_coverage;cyclical_revenue;peak_cycle_margins,8,2025,ttm,2026-05-06,2026-06-12,True,0.95,0.25149820763036795,0.375,1.0699999999999998,-1.0699999999999998
808,MTSI,379.87,-0.42981985813985374,-0.4198853666690411,-0.5598893620895979,-0.3196193371317349,0.0,0.12,1.0,0.5598893620895979,0.6798893620895979,7.490967613919281,17.08036181844786,35.163660362788356,-0.955036297105726,0.498,1.0,0.1351950124789315,0.0626,-0.5398853666690411,0.498,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,general_dcf,28982475669.0,0.0626,0.13071018440291982,0.09896862342683868,0.12691876369731978,0.0037914207056000404,0.12420771541708117,0.15960183122620636,0.07836636575285838,-1.2241512165009898,0.06256219348719397,0.027219833217962952,heavy_sbc;incremental_roic_below_wacc,8,2025,ttm,2026-05-07,2026-06-12,True,0.5598893620895979,0.06759750623946575,0.5,0.6798893620895979,-0.6798893620895979
809,ILMN,160.97,-0.43531623358430804,-0.37375776473199945,-0.95,-0.04374940487323327,0.0,0.12,0.75,0.95,1.0699999999999998,-20.52556142933957,13.519803968729843,78.12727997172401,-0.9160104120722504,0.5645,1.0,0.4661902975633833,0.6011,-0.49375776473199945,0.5645,"Illumina, Inc.",Healthcare,Medical - Diagnostics & Research,general_dcf,24354761000.0,0.6011,0.2037629799531047,,0.1130751320033456,0.09068784794975909,0.07594564941717144,0.21452971988157596,0.03836634812338047,1.216542750929368,0.08436944937833037,-0.006410432588211279,heavy_sbc;peak_cycle_margins,8,2025,ttm,2026-05-04,2026-06-12,True,0.95,0.23309514878169166,0.375,1.0699999999999998,-1.0699999999999998
810,ARCB,173.04,-0.4388223785099398,-0.335748996026814,-0.95,-0.13379152198613148,0.0,0.12,1.0,0.95,1.0699999999999998,0.2868769257152664,13.501375615590526,47.427517815355486,-0.9219754067522508,0.4846,1.0,0.42356623900693424,0.3573,-0.455748996026814,0.4846,ArcBest Corporation,Industrials,Trucking,general_dcf,3852524491.0,0.3573,0.04038482213534024,-0.20548738158928384,0.11554745695332541,-0.07516263481798517,0.03712599261758528,0.021551674015993103,0.03775742087207812,1.4801297744396644,0.002637053203389991,-0.04322088898990761,cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-01,2026-06-12,True,0.95,0.21178311950346712,0.5,1.0699999999999998,-1.0699999999999998
811,VICR,303.77,-0.4406300829676183,-0.44053927170753004,-0.4763913803006289,-0.4050504081547842,0.0,0.12,1.0,0.4763913803006289,0.5963913803006289,9.667153003349211,12.068133740161676,15.210404141506032,-0.9602721343774511,0.5989,0.95,0.04920348607292234,0.4761,-0.56053927170753,0.568955,Vicor Corporation,Technology,"Hardware, Equipment & Parts",general_dcf,13700377247.0,0.4761,0.2493963746037263,-0.1398794642117986,0.14,0.10939637460372628,0.07924517068477892,0.20958359303119342,0.0492388637246699,-3.3148211528027045,0.041174782499920286,0.01722437485021744,peak_cycle_margins;incremental_roic_below_wacc,8,2025,ttm,2026-04-30,2026-06-12,True,0.4763913803006289,0.02460174303646117,0.5,0.5963913803006289,-0.5963913803006289
812,ACA,129.51,-0.44070564833818937,-0.3186084447952453,-0.95,-0.1756057037622668,0.0,0.12,1.0,0.95,1.0699999999999998,-6.24864625374558,13.768400119102651,31.119140723999205,-0.8936885173414976,0.6673,1.0,0.3971781481188666,0.2957,-0.4386084447952453,0.6673,"Arcosa, Inc.",Industrials,Industrial - Infrastructure Operations,general_dcf,6358474764.0,0.2957,0.06560962567170182,0.13643832578333204,0.09216836112258704,-0.026558735450885218,0.07879408491177517,0.11813254932520988,0.10205869211209762,2.4584831056793672,0.00945562084127787,0.004788034698295807,thin_interest_coverage,8,2025,ttm,2026-05-01,2026-06-12,True,0.95,0.1985890740594333,0.5,1.0699999999999998,-1.0699999999999998
813,CAT,910.57,-0.4413803831522549,-0.32772456102393344,-0.9128552154970033,-0.19721719506414953,0.0,0.12,1.0,0.9128552154970033,1.0328552154970034,37.76665938728993,124.3363758417967,218.43109461652207,-0.8634521499260939,0.644,1.0,0.36849901021642695,0.7048,-0.44772456102393343,0.644,Caterpillar Inc.,Industrials,Agricultural - Machinery,general_dcf,419442233090.0,0.7048,0.1585949719709314,0.35038510576386805,0.1176610634625789,0.04093390850835249,0.15281852143765806,0.16558547099144938,0.030628169211895928,2.778735836955747,0.0034408801246740423,-0.04236798600512226,,8,2025,ttm,2026-05-06,2026-06-12,True,0.9128552154970033,0.18424950510821347,0.5,1.0328552154970034,-1.0328552154970034
814,AMD,511.57,-0.44219546549920785,-0.44011066375096564,-0.5336312190171157,-0.3549293154777843,0.0,0.12,1.0,0.5336312190171157,0.6536312190171157,10.325225135371651,16.682808139956894,32.26177455686999,-0.9673890022089706,0.387,1.0,0.10774095176966574,0.3728,-0.5601106637509656,0.387,"Advanced Micro Devices, Inc.",Technology,Semiconductors,general_dcf,834166042000.0,0.3728,0.070153252598864,0.0007905440241364166,0.14,-0.06984674740113601,0.08371580449937913,0.11651625994553319,0.270710183654467,-1.148042801029392,0.05456660849331006,0.01648877328715903,heavy_sbc;cyclical_revenue;incremental_roic_below_wacc,8,2025,ttm,2026-05-06,2026-06-12,True,0.5336312190171157,0.05387047588483287,0.5,0.6536312190171157,-0.6536312190171157
