scenario,probability,intrinsic_value_per_share,irr_5y,irr_3y,exit_value_per_share,total_return_5y,normalized_roe,terminal_growth,irr_5y_status,scenario_is_finite,ticker,model_family,price,affo_growth
bear,0.25,7.743967748012832,-0.14410361307259623,,7.743967748012832,-0.5406899319090848,0.05930520130488064,0.025,valid,True,HBAN,bank,16.86,
base,0.5,16.541498621538377,-0.0038070669122841627,,16.541498621538377,-0.018890947714212514,0.09827760891590678,0.025,valid,True,HBAN,bank,16.86,
bull,0.25,22.011289364495187,0.05476954722722449,,22.011289364495187,0.3055331770163219,0.12250837518954688,0.025,valid,True,HBAN,bank,16.86,
bear,0.25,69.21512058802168,-0.16429565763160103,,69.21512058802168,-0.5923726702707793,0.06058038314226748,0.025,valid,True,CINF,insurance,169.8,
base,0.5,247.71515525338089,0.07845735919980701,,247.71515525338089,0.45886428299988724,0.15233922962473137,0.025,valid,True,CINF,insurance,169.8,
bull,0.25,381.76297826069776,0.1759022594143138,,381.76297826069776,1.2483096481784317,0.22124719166348555,0.025,valid,True,CINF,insurance,169.8,
bear,0.25,28.316763683795383,0.049498365891604834,,28.316763683795383,0.273235777149073,,0.025,valid,True,HST,reit,22.24,0.039999999999999994
base,0.5,41.7891183238611,0.13445085064199347,,41.7891183238611,0.8790071188786468,,0.025,valid,True,HST,reit,22.24,0.06
bull,0.25,41.7891183238611,0.13445085064199347,,41.7891183238611,0.8790071188786468,,0.025,valid,True,HST,reit,22.24,0.06
bear,0.25,75.01190447117112,0.0010482008649126406,,75.01190447117112,0.005252003097977909,,0.025,valid,True,REG,reit,74.62,0.039999999999999994
base,0.5,127.50915969035242,0.11310780449427904,,127.50915969035242,0.708779947605902,,0.025,valid,True,REG,reit,74.62,0.06
bull,0.25,127.50915969035242,0.11310780449427904,,127.50915969035242,0.708779947605902,,0.025,valid,True,REG,reit,74.62,0.06
bear,0.25,113.13140663975179,-0.14321316361796976,,113.13140663975179,-0.5382956917938546,0.1544759205408638,0.025,valid,True,ERIE,insurance,245.03,
base,0.5,192.1930308165457,-0.04741513919560458,,192.1930308165457,-0.21563469445967554,0.24495987078770276,0.025,valid,True,ERIE,insurance,245.03,
bull,0.25,239.14908512744515,-0.004846917088635716,,239.14908512744515,-0.02400079530079935,0.29869984041638625,0.025,valid,True,ERIE,insurance,245.03,
